player_id,season,market_value
91251,2015,2000000.0
226978,2015,250000.0
250478,2015,3000000.0
112988,2015,11000000.0
77760,2015,15000000.0
66100,2015,5000000.0
28973,2015,6000000.0
123742,2015,5000000.0
36139,2015,15000000.0
226965,2015,250000.0
129627,2015,13000000.0
37304,2015,10000000.0
51321,2015,1000000.0
48002,2015,9000000.0
12691,2015,2000000.0
264220,2015,1000000.0
183281,2015,250000.0
92571,2015,10000000.0
126321,2015,9000000.0
34672,2015,1500000.0
66934,2015,11000000.0
101213,2015,8000000.0
183286,2015,750000.0
59866,2015,7500000.0
37647,2015,23000000.0
3950,2015,2000000.0
234807,2015,100000.0
139503,2015,11000000.0
120610,2015,10000000.0
104124,2015,7000000.0
46831,2015,2000000.0
25742,2015,1200000.0
99397,2015,2500000.0
226049,2015,250000.0
60744,2015,7500000.0
6150,2015,2000000.0
17273,2015,1500000.0
170321,2015,3500000.0
61644,2015,7500000.0
30670,2015,4000000.0
46001,2015,13000000.0
158697,2015,750000.0
45509,2015,7000000.0
39909,2015,1500000.0
23825,2015,4000000.0
184892,2015,9000000.0
43261,2015,1000000.0
76560,2015,750000.0
75287,2015,12000000.0
61637,2015,5000000.0
251664,2015,500000.0
250426,2015,1000000.0
67283,2015,500000.0
214056,2015,5000000.0
10003,2015,2500000.0
16947,2015,500000.0
316125,2015,1000000.0
37442,2015,3000000.0
225083,2015,20000000.0
73491,2015,6000000.0
73522,2015,1500000.0
61560,2015,4000000.0
292417,2015,6000000.0
171424,2015,20000000.0
79642,2015,10000000.0
46580,2015,7500000.0
251914,2015,100000.0
138335,2015,750000.0
53173,2015,6500000.0
74228,2015,3000000.0
31642,2015,3000000.0
3881,2015,7000000.0
130756,2015,18000000.0
147034,2015,7000000.0
13427,2015,1000000.0
15760,2015,5000000.0
3306,2015,3500000.0
44675,2015,10000000.0
62049,2015,8000000.0
4072,2015,2000000.0
75890,2015,2500000.0
67355,2015,6500000.0
67421,2015,1000000.0
67416,2015,5000000.0
184398,2015,500000.0
66550,2015,1500000.0
63342,2015,8500000.0
40613,2015,4000000.0
265471,2015,2000000.0
171260,2015,200000.0
45403,2015,15000000.0
14066,2015,3000000.0
374889,2015,100000.0
68306,2015,6000000.0
37787,2015,1000000.0
84481,2015,5000000.0
69001,2015,1500000.0
66518,2015,250000.0
37337,2015,8000000.0
37981,2015,4000000.0
76799,2015,3500000.0
162395,2015,1500000.0
183161,2015,1000000.0
35583,2015,1500000.0
111508,2015,4000000.0
63494,2015,9000000.0
9966,2015,3500000.0
74768,2015,1000000.0
177771,2015,250000.0
3668,2015,500000.0
129554,2015,4000000.0
55619,2015,5000000.0
44948,2015,3500000.0
65477,2015,9000000.0
101500,2015,5500000.0
245765,2015,250000.0
95976,2015,3000000.0
62688,2015,5000000.0
36861,2015,2000000.0
29974,2015,500000.0
125868,2015,6000000.0
245334,2015,100000.0
78959,2015,4000000.0
41416,2015,7000000.0
57207,2015,4000000.0
75471,2015,12000000.0
46791,2015,8000000.0
81801,2015,2000000.0
183334,2015,5000000.0
42411,2015,3500000.0
8883,2015,2500000.0
121223,2015,250000.0
19085,2015,2000000.0
49319,2015,750000.0
111426,2015,250000.0
129085,2015,5000000.0
177859,2015,4000000.0
4241,2015,2000000.0
37397,2015,700000.0
90964,2015,1500000.0
32617,2015,5000000.0
164771,2015,8000000.0
91317,2015,4000000.0
126665,2015,9000000.0
110861,2015,2000000.0
127987,2015,4000000.0
203460,2015,4500000.0
22165,2015,1000000.0
108354,2015,7500000.0
37148,2015,3000000.0
183299,2015,500000.0
74088,2015,2000000.0
196722,2015,100000.0
67303,2015,3000000.0
12127,2015,2000000.0
38073,2015,3500000.0
128912,2015,4000000.0
12704,2015,1500000.0
45272,2015,3000000.0
38388,2015,4500000.0
36608,2015,3500000.0
87789,2015,500000.0
203127,2015,250000.0
128229,2015,6000000.0
294057,2015,1500000.0
199528,2015,1000000.0
199527,2015,300000.0
44624,2015,7000000.0
35413,2015,4000000.0
35855,2015,3000000.0
36884,2015,2000000.0
203464,2015,250000.0
3838,2015,2000000.0
186923,2015,100000.0
42412,2015,6000000.0
121477,2015,5000000.0
25248,2015,1500000.0
121686,2015,2000000.0
45330,2015,4000000.0
27614,2015,5000000.0
37171,2015,3000000.0
85935,2015,3000000.0
200777,2015,3000000.0
159471,2015,3000000.0
128897,2015,15000000.0
64308,2015,6000000.0
39532,2015,2000000.0
33781,2015,2500000.0
3562,2015,250000.0
57420,2015,5000000.0
102427,2015,2000000.0
49734,2015,1500000.0
3405,2015,500000.0
36866,2015,2000000.0
136647,2015,1000000.0
57079,2015,8000000.0
37363,2015,3500000.0
31720,2015,2500000.0
36500,2015,3000000.0
38497,2015,11000000.0
248045,2015,1500000.0
3875,2015,6000000.0
35099,2015,3000000.0
29152,2015,1500000.0
4233,2015,1000000.0
300137,2015,50000.0
253677,2015,6000000.0
37152,2015,1500000.0
15838,2015,500000.0
293450,2015,250000.0
90964,2015,1500000.0
197743,2015,250000.0
13573,2015,2000000.0
44983,2015,2000000.0
55742,2015,1500000.0
10375,2015,500000.0
92469,2015,6000000.0
28140,2015,8000000.0
186997,2015,3500000.0
146795,2015,500000.0
104586,2015,3500000.0
123682,2015,7000000.0
35413,2015,4000000.0
198495,2015,1000000.0
134293,2015,250000.0
33873,2016,8000000.0
60220,2016,900000.0
46741,2016,30000000.0
27511,2016,16000000.0
177476,2016,8000000.0
157490,2016,3000000.0
245893,2016,2000000.0
112515,2016,25000000.0
57500,2016,30000000.0
154287,2016,1500000.0
236490,2016,1000000.0
74683,2016,35000000.0
8806,2016,35000000.0
198589,2016,5500000.0
178314,2016,1000000.0
59866,2016,18000000.0
85314,2016,22000000.0
176485,2016,2500000.0
222830,2016,400000.0
52769,2016,32000000.0
186997,2016,5000000.0
65278,2016,28000000.0
44779,2016,50000000.0
45121,2016,9000000.0
258889,2016,2000000.0
40423,2016,8000000.0
201574,2016,250000.0
54781,2016,30000000.0
90681,2016,15000000.0
46156,2016,10000000.0
203853,2016,4500000.0
15956,2016,12000000.0
26764,2016,4000000.0
26267,2016,18000000.0
53622,2016,30000000.0
13091,2016,8000000.0
88755,2016,65000000.0
18935,2016,16000000.0
134425,2016,45000000.0
26399,2016,65000000.0
81808,2016,18000000.0
295330,2016,15000000.0
26276,2016,4000000.0
183301,2016,100000.0
42710,2016,35000000.0
175722,2016,25000000.0
122675,2016,7000000.0
307763,2016,100000.0
192765,2016,12000000.0
95810,2016,10000000.0
77760,2016,25000000.0
186383,2016,100000.0
69633,2016,40000000.0
245537,2016,18000000.0
61834,2016,8500000.0
243589,2016,2500000.0
91845,2016,30000000.0
241119,2016,7000000.0
132098,2016,60000000.0
207015,2016,13000000.0
73396,2016,7000000.0
111873,2016,1000000.0
88590,2016,30000000.0
215118,2016,14000000.0
253341,2016,7000000.0
27306,2016,3500000.0
44792,2016,10000000.0
191217,2016,30000000.0
74869,2016,15000000.0
287247,2016,2000000.0
50057,2016,35000000.0
143424,2016,22000000.0
15799,2016,12000000.0
35664,2016,50000000.0
326300,2016,1000000.0
131248,2016,6000000.0
82442,2016,22000000.0
67063,2016,15000000.0
127194,2016,1000000.0
197642,2016,1000000.0
30690,2016,6000000.0
192611,2016,100000.0
93176,2016,18000000.0
117996,2016,14000000.0
12282,2016,22000000.0
258879,2016,3000000.0
54906,2016,12000000.0
14086,2016,5000000.0
188862,2016,750000.0
56818,2016,22000000.0
99343,2016,30000000.0
2514,2016,4500000.0
55735,2016,35000000.0
141660,2016,12000000.0
258923,2016,18000000.0
182877,2016,30000000.0
3332,2016,15000000.0
214104,2016,2000000.0
85864,2016,8000000.0
55247,2016,1000000.0
82105,2016,25000000.0
47713,2016,15000000.0
26669,2016,3500000.0
85177,2016,21000000.0
128912,2016,2750000.0
262545,2016,500000.0
41414,2016,7000000.0
200782,2016,1000000.0
49499,2016,28000000.0
3333,2016,12000000.0
337284,2016,500000.0
344015,2016,1500000.0
200512,2016,40000000.0
236510,2016,2000000.0
131789,2016,38000000.0
148368,2016,12000000.0
134294,2016,8000000.0
4311,2016,2000000.0
11111,2016,12000000.0
348623,2016,5000000.0
156934,2016,1000000.0
13507,2016,12000000.0
124983,2016,2500000.0
68390,2016,17000000.0
56818,2016,22000000.0
3291,2016,1500000.0
126665,2016,18000000.0
73484,2016,8000000.0
42413,2016,1500000.0
33639,2016,13000000.0
21333,2016,3500000.0
406040,2016,5000000.0
96341,2016,50000000.0
139503,2016,10000000.0
306024,2016,3500000.0
238988,2016,1000000.0
121260,2016,500000.0
51321,2016,2500000.0
37526,2016,10000000.0
33829,2016,7000000.0
314295,2016,5000000.0
264220,2016,1000000.0
92571,2016,12000000.0
186269,2016,750000.0
236953,2016,4500000.0
258311,2016,50000.0
66934,2016,12000000.0
101213,2016,9000000.0
247555,2016,5000000.0
37647,2016,26000000.0
391470,2016,250000.0
57162,2016,12000000.0
104124,2016,18000000.0
139503,2016,10000000.0
120610,2016,10000000.0
289846,2016,1000000.0
284727,2016,8000000.0
95976,2016,3000000.0
215677,2016,1000000.0
33829,2016,7000000.0
54935,2016,4000000.0
57423,2016,2500000.0
40611,2016,20000000.0
226968,2016,750000.0
60583,2016,3500000.0
66100,2016,10000000.0
167799,2016,8000000.0
226973,2016,1000000.0
36139,2016,17000000.0
129078,2016,15000000.0
226965,2016,250000.0
129627,2016,13000000.0
37304,2016,9000000.0
227183,2016,2500000.0
45494,2016,4000000.0
61592,2016,7000000.0
36861,2016,1000000.0
125868,2016,6000000.0
92572,2016,5000000.0
74300,2016,10000000.0
17396,2016,2000000.0
29434,2016,15000000.0
47995,2016,5500000.0
57207,2016,3000000.0
157506,2016,8000000.0
75471,2016,20000000.0
46791,2016,6000000.0
353674,2016,100000.0
81801,2016,1500000.0
45121,2016,9000000.0
42411,2016,2000000.0
121223,2016,250000.0
233998,2016,100000.0
21327,2016,7000000.0
2998,2016,5000000.0
62945,2016,3000000.0
129893,2016,1500000.0
16947,2016,50000.0
6636,2016,6000000.0
37442,2016,5000000.0
111051,2016,10000000.0
73491,2016,9000000.0
73522,2016,1500000.0
157506,2016,8000000.0
229970,2016,2500000.0
171424,2016,30000000.0
174915,2016,25000000.0
79642,2016,7000000.0
54890,2016,6000000.0
13460,2016,1000000.0
3146,2016,250000.0
112052,2016,11000000.0
43763,2016,7000000.0
31642,2016,3000000.0
347666,2016,250000.0
3881,2016,5000000.0
12124,2016,2500000.0
28990,2016,3500000.0
15760,2016,3000000.0
312017,2016,5000000.0
81808,2016,18000000.0
41384,2016,15000000.0
81999,2016,3500000.0
4072,2016,1500000.0
19059,2016,1000000.0
66518,2016,250000.0
37337,2016,6000000.0
37981,2016,4000000.0
76799,2016,3500000.0
38145,2016,1000000.0
100507,2016,1750000.0
93690,2016,3000000.0
112302,2016,15000000.0
127187,2016,6000000.0
74768,2016,1000000.0
129554,2016,5500000.0
157501,2016,15000000.0
62121,2016,7000000.0
35249,2016,6000000.0
314959,2016,2000000.0
236513,2016,1500000.0
46477,2016,400000.0
75890,2016,1500000.0
488,2016,250000.0
287431,2016,6000000.0
85289,2016,2500000.0
67416,2016,6000000.0
66413,2016,2000000.0
66219,2016,5000000.0
214666,2016,250000.0
81796,2016,7000000.0
121279,2016,6000000.0
40043,2016,1000000.0
90466,2016,25000000.0
77932,2016,4500000.0
14066,2016,2500000.0
37011,2016,3500000.0
85324,2016,10000000.0
35564,2016,6000000.0
37787,2016,1000000.0
298477,2016,250000.0
9422,2016,1000000.0
2857,2016,1000000.0
177907,2016,8000000.0
122011,2016,5000000.0
9988,2016,2500000.0
419929,2016,1000000.0
163738,2016,5000000.0
241916,2016,100000.0
77737,2016,5000000.0
61834,2016,8500000.0
68183,2016,2000000.0
9508,2016,1000000.0
37920,2016,7000000.0
22614,2016,8000000.0
209781,2016,9000000.0
44624,2016,5000000.0
93145,2016,1500000.0
356195,2016,250000.0
33781,2016,2500000.0
136610,2016,5000000.0
167268,2016,4000000.0
27114,2016,2500000.0
3540,2016,1000000.0
52119,2016,9000000.0
108878,2016,1500000.0
179451,2016,1000000.0
57079,2016,5000000.0
210081,2016,10000000.0
42413,2016,1500000.0
4321,2016,1000000.0
96754,2016,5000000.0
177847,2016,7000000.0
77329,2016,2000000.0
3875,2016,5000000.0
39532,2016,1500000.0
4233,2016,1000000.0
111073,2016,250000.0
177476,2016,8000000.0
253677,2016,5000000.0
293450,2016,250000.0
175745,2016,2000000.0
61841,2016,5000000.0
249089,2016,6000000.0
55742,2016,2500000.0
223047,2016,1000000.0
28140,2016,7000000.0
87672,2016,4500000.0
195652,2016,8000000.0
123682,2016,10000000.0
291422,2016,4000000.0
255703,2016,100000.0
39471,2016,1000000.0
163531,2016,250000.0
215118,2016,14000000.0
64598,2016,2500000.0
16660,2016,1000000.0
77544,2016,1500000.0
32522,2016,3000000.0
59558,2016,1750000.0
129592,2016,2000000.0
121257,2016,3000000.0
13796,2016,2000000.0
163530,2016,4500000.0
95755,2016,5000000.0
204103,2016,8000000.0
48950,2016,10000000.0
39908,2016,7000000.0
59323,2016,3500000.0
33963,2016,3000000.0
3838,2016,1500000.0
121477,2016,6000000.0
25248,2016,1100000.0
208244,2016,3000000.0
111508,2016,4500000.0
61832,2016,7000000.0
387331,2016,250000.0
36814,2016,4000000.0
3547,2016,2000000.0
85935,2016,3000000.0
77274,2016,9000000.0
314266,2016,1500000.0
80197,2016,15000000.0
49655,2016,1500000.0
65976,2016,2500000.0
192080,2016,750000.0
118534,2016,18000000.0
173504,2016,2000000.0
128828,2016,250000.0
85928,2016,500000.0
102258,2016,2500000.0
91317,2016,4000000.0
148262,2016,6000000.0
24634,2016,1500000.0
3292,2016,1000000.0
128229,2016,10000000.0
25366,2016,1000000.0
120565,2016,10000000.0
48078,2016,4500000.0
16311,2016,1500000.0
183298,2016,1000000.0
367195,2016,75000.0
40204,2017,10000000.0
201574,2017,2000000.0
176553,2017,50000000.0
90681,2017,15000000.0
258878,2017,1000000.0
203853,2017,7000000.0
145707,2017,20000000.0
26267,2017,15000000.0
50362,2017,15000000.0
241641,2017,50000000.0
314678,2017,5000000.0
406635,2017,7000000.0
192565,2017,90000000.0
26399,2017,80000000.0
363205,2017,80000000.0
19948,2017,1000000.0
60220,2017,750000.0
86202,2017,40000000.0
46741,2017,25000000.0
27511,2017,15000000.0
392771,2017,5000000.0
303254,2017,1000000.0
181778,2017,20000000.0
173859,2017,20000000.0
154287,2017,1250000.0
182618,2017,40000000.0
131978,2017,25000000.0
202886,2017,15000000.0
198589,2017,5500000.0
59866,2017,20000000.0
50202,2017,110000000.0
281404,2017,10000000.0
216569,2017,2500000.0
65278,2017,25000000.0
179184,2017,40000000.0
331726,2017,10000000.0
82442,2017,18000000.0
50219,2017,10000000.0
55247,2017,1000000.0
82105,2017,25000000.0
37838,2017,20000000.0
207917,2017,10000000.0
85177,2017,20000000.0
262545,2017,500000.0
222813,2017,5000000.0
49499,2017,30000000.0
3333,2017,15000000.0
43530,2017,25000000.0
80444,2017,100000000.0
148455,2017,150000000.0
236510,2017,2500000.0
47082,2017,15000000.0
258889,2017,10000000.0
134294,2017,8000000.0
30690,2017,5000000.0
192611,2017,1000000.0
184573,2017,25000000.0
93176,2017,18000000.0
342046,2017,1000000.0
183288,2017,15000000.0
54906,2017,10000000.0
315131,2017,7000000.0
74683,2017,40000000.0
3878,2017,1000000.0
99343,2017,30000000.0
55735,2017,35000000.0
96341,2017,90000000.0
182877,2017,65000000.0
3455,2017,4000000.0
214104,2017,2000000.0
26276,2017,2500000.0
341429,2017,40000000.0
43250,2017,32000000.0
341049,2017,1000000.0
192765,2017,25000000.0
127032,2017,20000000.0
341051,2017,3000000.0
249126,2017,15000000.0
69633,2017,80000000.0
19368,2017,18000000.0
91845,2017,50000000.0
111630,2017,20000000.0
207015,2017,9000000.0
35564,2017,7000000.0
5658,2017,3000000.0
76277,2017,15000000.0
253341,2017,7000000.0
415912,2017,3000000.0
94005,2017,18000000.0
480191,2017,250000.0
126321,2017,3500000.0
74869,2017,12000000.0
287247,2017,2000000.0
50057,2017,45000000.0
111455,2017,40000000.0
15799,2017,2500000.0
285845,2017,7000000.0
55735,2017,35000000.0
326300,2017,3000000.0
40433,2017,70000000.0
82442,2017,18000000.0
197642,2017,1200000.0
101118,2017,3500000.0
90681,2017,15000000.0
348623,2017,7000000.0
91251,2017,2500000.0
156934,2017,1000000.0
13507,2017,8000000.0
110860,2017,1000000.0
258883,2017,5000000.0
93905,2017,5000000.0
314210,2017,15000000.0
399369,2017,3000000.0
182932,2017,15000000.0
33639,2017,7000000.0
14221,2017,5000000.0
184381,2017,2000000.0
306024,2017,15000000.0
3332,2017,10000000.0
2857,2017,1000000.0
177907,2017,25000000.0
214056,2017,5000000.0
2998,2017,2500000.0
316125,2017,8000000.0
37442,2017,5000000.0
65467,2017,10000000.0
341501,2017,1000000.0
56872,2017,3000000.0
61560,2017,10000000.0
398065,2017,250000.0
168337,2017,15000000.0
197838,2017,20000000.0
295330,2017,15000000.0
54890,2017,5000000.0
79642,2017,6000000.0
95976,2017,2500000.0
139208,2017,50000000.0
163744,2017,8000000.0
243028,2017,5000000.0
250478,2017,3000000.0
112988,2017,15000000.0
170934,2017,15000000.0
181579,2017,18000000.0
28973,2017,4000000.0
36139,2017,15000000.0
129078,2017,18000000.0
184672,2017,15000000.0
129627,2017,10000000.0
227183,2017,3000000.0
71271,2017,5000000.0
48002,2017,9000000.0
314295,2017,5000000.0
264220,2017,1000000.0
339789,2017,100000.0
181380,2017,7000000.0
236953,2017,4000000.0
66934,2017,12000000.0
149729,2017,25000000.0
31835,2017,7000000.0
242606,2017,1000000.0
391470,2017,250000.0
349300,2017,1500000.0
50935,2017,15000000.0
48066,2017,10000000.0
120610,2017,5000000.0
302371,2017,1500000.0
53231,2017,1000000.0
345899,2017,50000.0
61592,2017,8000000.0
327755,2017,2000000.0
183284,2017,75000.0
125868,2017,3500000.0
92572,2017,5000000.0
477758,2017,1000000.0
241481,2017,5000000.0
202886,2017,15000000.0
41416,2017,6000000.0
57207,2017,2000000.0
170322,2017,1000000.0
46791,2017,5000000.0
353674,2017,100000.0
61842,2017,15000000.0
238407,2017,7000000.0
233998,2017,250000.0
74960,2017,4000000.0
226049,2017,500000.0
127108,2017,8000000.0
203348,2017,6000000.0
165334,2017,250000.0
170321,2017,3500000.0
139173,2017,1000000.0
162029,2017,5000000.0
250431,2017,75000.0
61644,2017,3500000.0
338424,2017,10000000.0
51540,2017,2000000.0
186997,2017,6000000.0
199527,2017,7000000.0
174915,2017,18000000.0
196522,2017,10000000.0
250426,2017,1500000.0
251664,2017,500000.0
47659,2017,1500000.0
120186,2017,250000.0
60744,2017,6000000.0
76799,2017,3500000.0
27114,2017,2000000.0
129893,2017,1500000.0
41112,2017,2000000.0
63494,2017,8000000.0
127187,2017,15000000.0
112302,2017,10000000.0
210081,2017,8000000.0
55619,2017,3000000.0
378710,2017,25000000.0
129476,2017,14000000.0
35249,2017,5000000.0
236513,2017,1500000.0
13460,2017,1000000.0
157509,2017,15000000.0
112052,2017,10000000.0
43763,2017,6000000.0
31642,2017,2500000.0
298091,2017,200000.0
419929,2017,2000000.0
3881,2017,2500000.0
51452,2017,18000000.0
28990,2017,2500000.0
15760,2017,1500000.0
134936,2017,7500000.0
338673,2017,250000.0
128897,2017,8000000.0
62049,2017,7000000.0
286005,2017,250000.0
34130,2017,4000000.0
43858,2017,250000.0
74810,2017,10000000.0
195633,2017,5000000.0
102258,2017,5000000.0
40613,2017,15000000.0
91317,2017,4000000.0
148262,2017,10000000.0
4055,2017,1000000.0
128229,2017,10000000.0
14221,2017,5000000.0
108725,2017,18000000.0
48078,2017,6000000.0
183298,2017,750000.0
173483,2017,4500000.0
3838,2017,1000000.0
42412,2017,15000000.0
111524,2017,5000000.0
40567,2017,1000000.0
460255,2017,100000.0
392774,2017,250000.0
61832,2017,9000000.0
387331,2017,1500000.0
27614,2017,4000000.0
456877,2017,100000.0
59631,2017,10000000.0
314266,2017,1500000.0
47082,2017,15000000.0
53360,2017,12000000.0
296986,2017,2500000.0
65976,2017,2500000.0
56631,2017,2000000.0
287431,2017,15000000.0
67421,2017,3500000.0
66219,2017,5000000.0
214666,2017,1000000.0
81796,2017,7000000.0
258027,2017,20000000.0
202984,2017,7000000.0
56872,2017,3000000.0
40043,2017,1000000.0
169566,2017,150000.0
72462,2017,5000000.0
14066,2017,1500000.0
37011,2017,2500000.0
331726,2017,10000000.0
108354,2017,8000000.0
298477,2017,1000000.0
33027,2017,2500000.0
12359,2017,250000.0
148153,2017,10000000.0
163656,2017,1000000.0
36291,2017,1500000.0
242078,2017,1500000.0
51528,2017,750000.0
82873,2017,10000000.0
73547,2017,3000000.0
13427,2017,1000000.0
147094,2017,14000000.0
148734,2017,1500000.0
149237,2017,8000000.0
166240,2017,15000000.0
67211,2017,3000000.0
112668,2017,2500000.0
15220,2017,1000000.0
427568,2017,500000.0
177476,2017,15000000.0
253677,2017,4000000.0
61819,2017,3500000.0
42298,2017,500000.0
13573,2017,2500000.0
249089,2017,20000000.0
44983,2017,3500000.0
223047,2017,1000000.0
146795,2017,6000000.0
36939,2017,1500000.0
287528,2017,250000.0
123682,2017,10000000.0
291422,2017,4000000.0
3875,2017,2500000.0
285551,2017,500000.0
495441,2017,100000.0
57842,2017,6000000.0
102382,2017,1500000.0
101682,2017,3000000.0
261739,2017,250000.0
121398,2017,3000000.0
38383,2017,2000000.0
123951,2017,10000000.0
320411,2017,2500000.0
258216,2017,1500000.0
278092,2017,350000.0
157368,2017,8000000.0
61549,2017,500000.0
90583,2017,4500000.0
123397,2017,1500000.0
201576,2017,250000.0
40423,2018,2500000.0
186590,2018,60000000.0
90681,2018,10000000.0
340460,2018,2500000.0
282199,2018,600000.0
203853,2018,20000000.0
145707,2018,20000000.0
114365,2018,500000.0
53622,2018,50000000.0
261504,2018,3000000.0
103559,2018,1000000.0
241641,2018,100000000.0
314678,2018,17000000.0
406635,2018,25000000.0
345654,2018,700000.0
171424,2018,60000000.0
26399,2018,65000000.0
363205,2018,70000000.0
50219,2018,8000000.0
55247,2018,500000.0
256178,2018,35000000.0
37838,2018,20000000.0
207917,2018,9000000.0
85177,2018,12000000.0
222813,2018,20000000.0
49499,2018,50000000.0
143424,2018,35000000.0
43530,2018,15000000.0
148455,2018,150000000.0
236510,2018,2000000.0
131789,2018,80000000.0
258889,2018,18000000.0
47082,2018,15000000.0
19948,2018,1000000.0
128898,2018,500000.0
86202,2018,50000000.0
157509,2018,25000000.0
392771,2018,10000000.0
131708,2018,5000000.0
157490,2018,3000000.0
181778,2018,15000000.0
57500,2018,35000000.0
236490,2018,10000000.0
225083,2018,100000000.0
182618,2018,35000000.0
131978,2018,30000000.0
8806,2018,15000000.0
73491,2018,8000000.0
59866,2018,11000000.0
222830,2018,2750000.0
294798,2018,900000.0
52769,2018,40000000.0
281404,2018,10000000.0
315779,2018,60000000.0
128223,2018,50000000.0
179184,2018,30000000.0
82442,2018,15000000.0
331726,2018,20000000.0
195488,2018,2000000.0
42710,2018,40000000.0
43250,2018,28000000.0
50174,2018,25000000.0
95810,2018,35000000.0
480763,2018,15000000.0
77760,2018,20000000.0
258912,2018,100000.0
69633,2018,100000000.0
19368,2018,12000000.0
207929,2018,90000000.0
215679,2018,5000000.0
111630,2018,18000000.0
207015,2018,8000000.0
35564,2018,3500000.0
30690,2018,3500000.0
13460,2018,750000.0
286384,2018,25000000.0
103427,2018,20000000.0
342046,2018,7000000.0
258879,2018,1000000.0
357147,2018,20000000.0
315131,2018,7000000.0
33544,2018,5000000.0
315969,2018,12000000.0
122153,2018,100000000.0
99343,2018,25000000.0
141660,2018,40000000.0
203394,2018,10000000.0
258923,2018,80000000.0
182877,2018,60000000.0
214104,2018,1500000.0
40433,2018,35000000.0
73396,2018,4000000.0
111873,2018,2000000.0
34322,2018,20000000.0
253341,2018,12000000.0
415912,2018,3000000.0
43003,2018,8000000.0
126321,2018,2000000.0
160438,2018,8000000.0
50057,2018,40000000.0
55735,2018,25000000.0
242631,2018,25000000.0
392765,2018,4000000.0
245744,2018,1500000.0
93720,2018,70000000.0
67063,2018,12000000.0
340324,2018,8000000.0
4311,2018,1000000.0
118534,2018,30000000.0
289446,2018,25000000.0
67355,2018,2000000.0
13520,2018,1000000.0
156934,2018,850000.0
13507,2018,3500000.0
110860,2018,750000.0
258883,2018,5000000.0
93905,2018,5000000.0
126665,2018,25000000.0
45333,2018,5000000.0
90466,2018,35000000.0
33639,2018,5000000.0
175169,2018,20000000.0
75471,2018,11000000.0
406040,2018,20000000.0
378710,2018,50000000.0
45671,2018,18000000.0
199369,2018,4000000.0
209781,2018,6000000.0
203026,2018,8000000.0
177907,2018,50000000.0
293168,2018,11000000.0
214056,2018,7000000.0
