,player_id,Season,Date,Left,Joined,MV,Fee
811,696890,21/22,"Aug8,2021",MálagaCF,RealSociedadB,€300k,loantransfer
812,696890,20/21,"Nov1,2020",A.Malagueño,MálagaCF,€200k,-
813,696890,19/20,"Jul1,2019",MálagaU19,A.Malagueño,-,-
814,696890,18/19,"Jul1,2018",SanFélixU19,MálagaU19,-,-
815,696890,17/18,"Jul1,2017",MálagaCFYouth,SanFélixU19,-,-
816,289255,18/19,"Jul1,2018",RealSociedadB,RealSociedad,€1.00m,-
817,289255,16/17,"Jun30,2017",RealUnión,RealSociedadB,€200k,Endofloan
818,289255,16/17,"Jul9,2016",RealSociedadB,RealUnión,-,loantransfer
819,289255,16/17,"Jul1,2016",RealSociedadC,RealSociedadB,-,-
820,197135,17/18,"Jun30,2018",CDLeganés,RealSociedad,€4.00m,Endofloan
821,197135,17/18,"Jul4,2017",RealSociedad,CDLeganés,€1.50m,loantransfer
822,434990,19/20,"Jul21,2020",CDNumancia,RealSociedadB,€450k,Endofloan
823,434990,19/20,"Aug14,2019",RealSociedadB,CDNumancia,€200k,loantransfer
824,434990,17/18,"Jul1,2017",R.SociedadU19,RealSociedadB,-,-
825,434990,16/17,"Jul1,2016",RealSociedadY,R.SociedadU19,-,-
826,423440,20/21,"Sep10,2020",RealSociedadB,RealSociedad,€250k,-
827,423440,18/19,"Jul1,2018",RealSociedadC,RealSociedadB,-,-
828,423440,17/18,"Jul1,2017",R.SociedadU19,RealSociedadC,-,-
829,423440,16/17,"Jul1,2016",RealSociedadY,R.SociedadU19,-,-
830,59344,15/16,"Aug26,2015",RealMadrid,RealSociedad,€15.00m,€16.00m
831,338424,18/19,"Jul12,2018",Newcastle,RealSociedad,€12.00m,€12.00m
832,338424,18/19,"Jul1,2018",Bor.Dortmund,Newcastle,€10.00m,€7.00m
833,338424,17/18,"Jun30,2018",Newcastle,Bor.Dortmund,€10.00m,Endofloan
834,338424,17/18,"Jul28,2017",Bor.Dortmund,Newcastle,€2.50m,Loanfee:€3.00m
835,338424,16/17,"Jul1,2016",CAOsasuna,Bor.Dortmund,€2.00m,€3.75m
836,465967,19/20,"Jul1,2019",RealSociedadB,RealSociedad,€2.50m,-
837,465967,17/18,"Jul1,2017",RealSociedadC,RealSociedadB,-,-
838,465967,16/17,"Jul1,2016",R.SociedadU19,RealSociedadC,-,-
839,634431,20/21,"Jan1,2021",R.SociedadU19,RealSociedadB,-,-
840,634431,19/20,"Jul1,2019",RealSociedadY,R.SociedadU19,-,-
841,289257,19/20,"Jul21,2020",CDMirandés,RealSociedad,€325k,Endofloan
842,289257,19/20,"Jul19,2019",RealSociedad,CDMirandés,€250k,loantransfer
843,289257,18/19,"Jun30,2019",CDMirandés,RealSociedad,€250k,Endofloan
844,289257,18/19,"Jan30,2019",RealSociedad,CDMirandés,€300k,loantransfer
845,289257,18/19,"Jan29,2019",RealSociedadB,RealSociedad,€300k,-
846,289257,18/19,"Jul1,2018",RealSociedad,RealSociedadB,€300k,-
847,289257,17/18,"Jul1,2017",RealSociedadB,RealSociedad,€300k,-
848,625660,19/20,"Jul1,2019",RealSociedadC,RealSociedadB,-,-
849,625660,18/19,"Jul1,2018",R.SociedadU19,RealSociedadC,-,-
850,625660,17/18,"Jul1,2017",AntiguokoU19,R.SociedadU19,-,?
851,129473,21/22,"Jun30,2022",RealSociedad,ParisSG,€9.00m,Endofloan
852,129473,21/22,"Jan1,2022",ParisSG,RealSociedad,€12.00m,loantransfer
853,129473,20/21,"Oct5,2020",Barcelona,ParisSG,€9.50m,€1.50m
854,129473,19/20,"Jul20,2020",CeltadeVigo,Barcelona,€9.50m,Endofloan
855,129473,19/20,"Sep2,2019",Barcelona,CeltadeVigo,€15.00m,Loanfee:€1.50m
856,129473,17/18,"Jun30,2018",Inter,Barcelona,€28.00m,Endofloan
857,129473,17/18,"Jan22,2018",Barcelona,Inter,€15.00m,loantransfer
858,35518,20/21,"Aug17,2020",ManCity,RealSociedad,€12.00m,freetransfer
859,563137,21/22,"Jan1,2022",RealSociedad,RealSociedadB,€3.00m,-
860,563137,21/22,"Jul1,2021",RealSociedadB,RealSociedad,€3.00m,-
861,563137,19/20,"Sep2,2019",MonacoU19,RealSociedadB,-,€6.00m
862,563137,18/19,"Jul2,2018",BarçaU16,MonacoU19,-,freetransfer
863,563137,17/18,"Jul1,2017",BarçaYouth,BarçaU16,-,-
864,351478,15/16,"Jan1,2016",RealSociedadB,RealSociedad,-,-
865,351478,15/16,"Jul1,2015",R.SociedadU19,RealSociedadB,-,-
866,616369,19/20,"Jul1,2019",RealSociedadB,RealSociedad,€10.00m,-
867,616369,18/19,"Jan1,2019",R.SociedadU19,RealSociedadB,-,-
868,616369,18/19,"Jul1,2018",RealSociedadY,R.SociedadU19,-,-
869,594926,20/21,"Jun30,2021",CDMirandés,RealSociedadB,€400k,Endofloan
870,594926,20/21,"Sep30,2020",RealSociedadB,CDMirandés,€200k,loantransfer
871,594926,18/19,"Jul3,2018",St-ÉtienneU19,RealSociedadB,-,freetransfer
872,594926,16/17,"Jul1,2016",St-ÉtienneU17,St-ÉtienneU19,-,-
873,177847,17/18,"Jul12,2017",ManUtd,RealSociedad,€7.00m,€8.50m
874,177847,16/17,"May31,2017",Sunderland,ManUtd,€7.00m,Endofloan
875,177847,16/17,"Aug12,2016",ManUtd,Sunderland,€7.00m,loantransfer
876,177847,15/16,"Jan7,2016",Bor.Dortmund,ManUtd,€8.00m,Endofloan
877,177847,15/16,"Aug31,2015",ManUtd,Bor.Dortmund,€8.00m,loantransfer
878,99353,19/20,"Jul1,2019",Girona,RealSociedad,€10.00m,€10.00m
879,99353,16/17,"Jul1,2016",Albacete,Girona,€700k,freetransfer
880,548188,21/22,"Jun30,2022",RealSociedadB,Atl.MadridB,€1.50m,Endofloan
881,548188,21/22,"Aug8,2021",Atl.MadridB,RealSociedadB,€2.50m,loantransfer
882,548188,20/21,"Jun30,2021",CDTenerife,Atl.MadridB,€2.50m,Endofloan
883,548188,20/21,"Feb1,2021",Atl.MadridB,CDTenerife,€1.80m,loantransfer
884,548188,19/20,"Jul1,2019",Atl.MadridU19,Atl.MadridB,-,-
885,548188,18/19,"Jul1,2018",VillarrealU19,Atl.MadridU19,-,freetransfer
886,625658,20/21,"Jul10,2020",RealSociedadC,RealSociedadB,-,-
887,625658,19/20,"Jul1,2019",R.SociedadU19,RealSociedadC,-,-
888,625658,18/19,"Jul1,2018",AntiguokoU19,R.SociedadU19,-,?
889,349066,19/20,"Jul1,2019",Bor.Dortmund,RealSociedad,€8.00m,€15.00m
890,349066,18/19,"Jun30,2019",WillemII,Bor.Dortmund,€8.00m,Endofloan
891,349066,18/19,"Jan25,2019",Bor.Dortmund,WillemII,€3.00m,loantransfer
892,349066,16/17,"Jan23,2017",AIK,Bor.Dortmund,€1.75m,€8.60m
893,349066,15/16,"May3,2016",AIKU19,AIK,-,-
894,349066,15/16,"Aug1,2015",AIKU17,AIKU19,-,-
895,238407,21/22,"Jun30,2022",RealSociedad,RBLeipzig,€10.00m,Endofloan
896,238407,21/22,"Aug25,2021",RBLeipzig,RealSociedad,€16.00m,Loanfee:€2.00m
897,238407,20/21,"Sep22,2020",CrystalPalace,RBLeipzig,€20.00m,€20.00m
898,238407,20/21,"Sep21,2020",Trabzonspor,CrystalPalace,€20.00m,Endofloan
899,238407,19/20,"Aug4,2019",CrystalPalace,Trabzonspor,€6.00m,Loanfee:€375k
900,238407,18/19,"Jun30,2019",KAAGent,CrystalPalace,€6.00m,Endofloan
901,238407,18/19,"Jan8,2019",CrystalPalace,KAAGent,€6.00m,Loanfee:€350k
902,238407,17/18,"Jan31,2018",FCMidtjylland,CrystalPalace,€2.00m,€9.00m
903,238407,17/18,"Jul1,2017",FCGroningen,FCMidtjylland,€850k,€450k
904,238407,15/16,"Jan1,2016",Rosenborg,FCGroningen,€700k,€550k
905,238407,15/16,"Dec31,2015",Bodø/Glimt,Rosenborg,€700k,Endofloan
906,216464,20/21,"Jan24,2021",SevillaFC,RealSociedad,€9.00m,€10.00m
907,216464,19/20,"Jul20,2020",GranadaCF,SevillaFC,€3.20m,Endofloan
908,216464,19/20,"Aug14,2019",SevillaFC,GranadaCF,€2.00m,loantransfer
909,216464,18/19,"Jun30,2019",Dep.LaCoruña,SevillaFC,€2.00m,Endofloan
910,216464,18/19,"Aug30,2018",SevillaFC,Dep.LaCoruña,€1.00m,loantransfer
911,216464,18/19,"Jul1,2018",SevillaAtl.,SevillaFC,€1.00m,-
912,711382,21/22,"Jul1,2021",RealSociedadC,RealSociedadB,€100k,-
913,711382,20/21,"Jul1,2020",R.SociedadU19,RealSociedadC,-,-
914,625654,19/20,"Jul1,2019",R.SociedadU19,RealSociedadB,-,-
915,625654,18/19,"Jul1,2018",AntiguokoU19,R.SociedadU19,-,?
916,289236,21/22,"Jun30,2022",CDLeganés,RealSociedad,€1.00m,Endofloan
917,289236,21/22,"Aug26,2021",RealSociedad,CDLeganés,€1.20m,loantransfer
918,289236,19/20,"Jun30,2020",KASEupen,RealSociedad,€1.40m,Endofloan
919,289236,19/20,"Jul11,2019",RealSociedad,KASEupen,€2.00m,loantransfer
920,289236,16/17,"Feb1,2017",RealSociedadB,RealSociedad,€500k,-
921,502676,21/22,"Jan1,2022",DinamoTbilisi,Valencia,€3.00m,€850k
922,502676,21/22,"Dec31,2021",Valencia,DinamoTbilisi,€3.00m,Endofloan
923,502676,21/22,"Jul1,2021",DinamoTbilisi,Valencia,€800k,Loanfee:€200k
924,502676,20/21,"Jun30,2021",FCLocomotive,DinamoTbilisi,€800k,Endofloan
925,502676,19/20,"Jan1,2020",DinamoTbilisi,FCLocomotive,€250k,loantransfer
926,502676,19/20,"Dec31,2019",Rustavi,DinamoTbilisi,€250k,Endofloan
927,502676,18/19,"Jan1,2019",DinamoTbilisi,Rustavi,€25k,loantransfer
928,502676,17/18,"Jan1,2018",DinamoAcademy,DinamoTbilisi,-,-
929,146227,19/20,"Jul1,2019",Barcelona,Valencia,€18.00m,€35.00m
930,146227,16/17,"Aug25,2016",Ajax,Barcelona,€12.00m,€13.00m
931,227805,15/16,"Jul1,2015",ValenciaB,Valencia,-,-
932,398131,21/22,"Jun30,2022",Alcorcón,Valencia,€200k,Endofloan
933,398131,21/22,"Jan28,2022",Valencia,Alcorcón,€300k,loantransfer
934,398131,20/21,"Aug1,2020",ValenciaB,Valencia,€250k,-
935,398131,17/18,"Jul1,2017",ValenciaU19,ValenciaB,-,-
936,398131,15/16,"Jul1,2015",ValenciaCFYou,ValenciaU19,-,-
937,707271,21/22,"Jul1,2021",ValenciaU19,ValenciaB,-,-
938,707271,19/20,"Jul1,2019",ValenciaU18,ValenciaU19,-,-
939,707271,18/19,"Jul1,2018",ValenciaCFYou,ValenciaU18,-,-
940,353032,21/22,"Jun30,2022",Valencia,HerthaBSC,€10.00m,Endofloan
941,353032,21/22,"Jul12,2021",HerthaBSC,Valencia,€4.50m,loantransfer
942,353032,20/21,"Oct5,2020",FCBasel,HerthaBSC,€3.00m,€4.00m
943,353032,19/20,"Jul1,2019",Huracán,FCBasel,€900k,€1.70m
944,353032,18/19,"Jul20,2018",CerroPorteño,Huracán,€900k,€1.38m
945,353032,17/18,"Jun30,2018",Gimnasia,CerroPorteño,€900k,Endofloan
946,353032,17/18,"Jul31,2017",CerroPorteño,Gimnasia,-,loantransfer
947,353032,16/17,"Jul1,2016",ClubCerroU19,CerroPorteño,-,-
948,149498,17/18,"Aug18,2017",Arsenal,Valencia,€13.00m,€11.00m
949,346289,18/19,"Jul1,2018",OlympiqueLyon,Valencia,€10.00m,€15.00m
950,346289,16/17,"Jul1,2016",Olymp.LyonB,OlympiqueLyon,-,-
951,298583,21/22,"Jan25,2022",FCBasel,Valencia,€1.80m,€800k
952,298583,17/18,"Jun30,2018",FCSion,FCBasel,€900k,Endofloan
953,298583,17/18,"Jul6,2017",FCBasel,FCSion,€250k,loantransfer
954,298583,16/17,"Jun30,2017",FCLugano,FCBasel,€250k,Endofloan
955,298583,16/17,"Mar3,2017",FCBasel,FCLugano,€100k,loantransfer
956,298583,16/17,"Jul1,2016",FCBaselU18,FCBasel,-,-
957,163086,21/22,"Jan17,2022",Valencia,RedStar,€1.50m,freetransfer
958,163086,20/21,"Jan23,2021",AtalantaBC,Valencia,€2.80m,Endofloan
959,163086,20/21,"Sep9,2020",Valencia,AtalantaBC,€6.00m,loantransfer
960,163086,18/19,"Jul23,2018",SportingCP,Valencia,€7.50m,€8.00m
961,163086,17/18,"Jul1,2017",RealBetis,SportingCP,€3.00m,€2.87m
962,163086,15/16,"Jul9,2015",Fiorentina,RealBetis,€700k,€1.50m
963,646750,20/21,"Jul1,2020",ValenciaU18,ValenciaU19,-,-
964,646750,19/20,"Jul1,2019",ValenciaCFYou,ValenciaU18,-,-
965,707274,21/22,"Jul1,2021",ValenciaU19,ValenciaB,-,-
966,707274,19/20,"Jul1,2019",LevanteUDYout,ValenciaU19,-,freetransfer
967,707274,18/19,"Jul1,2018",PataconaCFYou,LevanteUDYout,-,-
968,707274,17/18,"Jul1,2017",LevanteUDYout,PataconaCFYou,-,-
969,707274,16/17,"Jul1,2016",DonBoscoYouth,LevanteUDYout,-,?
970,668212,21/22,"Jul1,2021",ValenciaU19,ValenciaB,-,-
971,668212,20/21,"Jul1,2020",ValenciaU18,ValenciaU19,-,-
972,668212,19/20,"Jul1,2019",ValenciaCFYou,ValenciaU18,-,-
973,623024,21/22,"Jan1,2022",ValenciaB,Valencia,€500k,-
974,623024,20/21,"Jul1,2020",ValenciaU19,ValenciaB,-,-
975,623024,18/19,"Jul1,2018",ValenciaCFYou,ValenciaU19,-,-
976,320271,19/20,"Jul20,2020",CAOsasuna,Valencia,€1.60m,Endofloan
977,320271,19/20,"Jan2,2020",Valencia,CAOsasuna,€2.00m,loantransfer
978,320271,19/20,"Jan1,2020",PSVEindhoven,Valencia,€2.00m,Endofloan
979,320271,19/20,"Jul5,2019",Valencia,PSVEindhoven,€5.00m,loantransfer
980,320271,17/18,"Jul1,2017",ValenciaB,Valencia,€3.00m,-
981,320271,15/16,"Jul1,2015",ValenciaU19,ValenciaB,-,-
982,367466,19/20,"Sep2,2019",SportingCP,Valencia,€400k,€12.00m
983,367466,19/20,"Jul1,2019",SportingCPU23,SportingCP,€400k,-
984,367466,18/19,"Jul1,2018",SportingU19,SportingCPU23,-,-
985,367466,16/17,"Jul1,2016",SportingU17,SportingU19,-,-
986,170472,21/22,"Aug30,2021",GranadaCF,Valencia,€3.50m,€2.50m
987,170472,20/21,"Aug4,2020",Watford,GranadaCF,€2.00m,€2.00m
988,170472,19/20,"Jul20,2020",GranadaCF,Watford,€2.00m,Endofloan
989,170472,19/20,"Jan2,2020",Watford,GranadaCF,€2.50m,loantransfer
990,170472,18/19,"Jun30,2019",Getafe,Watford,€3.50m,Endofloan
991,170472,18/19,"Aug23,2018",Watford,Getafe,€2.00m,loantransfer
992,170472,17/18,"Jun30,2018",R.Strasbourg,Watford,€2.00m,Endofloan
993,170472,17/18,"Aug26,2017",Watford,R.Strasbourg,€2.00m,loantransfer
994,170472,17/18,"Aug25,2017",GranadaCF,Watford,€2.00m,€2.00m
995,589459,20/21,"Jul1,2020",ValenciaU19,ValenciaB,-,-
996,589459,18/19,"Jul1,2018",ValenciaU18,ValenciaU19,-,-
997,495629,20/21,"Jul1,2020",ValenciaB,Valencia,€200k,-
998,495629,18/19,"Jul1,2018",ValenciaU19,ValenciaB,€50k,-
999,495629,17/18,"Jul1,2017",ValenciaCFYou,ValenciaU19,-,-
1000,417575,19/20,"Jul31,2020",Famalicão,Valencia,€2.30m,Endofloan
1001,417575,19/20,"Aug8,2019",Valencia,Famalicão,€5.00m,loantransfer
1002,417575,18/19,"Jun30,2019",CDTenerife,Valencia,€5.00m,Endofloan
1003,417575,18/19,"Jan14,2019",Valencia,CDTenerife,€2.00m,loantransfer
1004,417575,18/19,"Jul1,2018",RedStar,Valencia,€1.00m,€2.20m
1005,417575,16/17,"Jul1,2016",RedStarU19,RedStar,-,-
1006,417575,15/16,"Mar13,2016",OFKBeogradU19,RedStarU19,-,€90k
1007,372246,16/17,"Jan1,2017",ValenciaB,Valencia,€400k,-
1008,372246,15/16,"Jul1,2015",ValenciaU19,ValenciaB,-,-
1009,503991,20/21,"Aug1,2020",ValenciaB,Valencia,€200k,-
1010,503991,19/20,"Aug11,2019",ArsenalU18,ValenciaB,-,freetransfer
1011,503991,18/19,"Jul1,2018",ArsenalYouth,ArsenalU18,-,-
1012,617074,21/22,"Jun30,2022",Valencia,RBLeipzig,€9.00m,Endofloan
1013,617074,21/22,"Jan28,2022",RBLeipzig,Valencia,€20.00m,loantransfer
1014,617074,21/22,"Aug31,2021",BarcelonaB,RBLeipzig,€25.00m,€16.00m
1015,617074,20/21,"Jul1,2020",BarçaU19,BarcelonaB,€450k,-
1016,617074,18/19,"Jul1,2018",BarçaU16,BarçaU19,-,-
1017,617074,17/18,"Jul1,2017",BarçaYouth,BarçaU16,-,-
1018,569375,21/22,"Jan31,2022",ValenciaB,Valencia,€1.00m,-
1019,569375,19/20,"Jul1,2019",ValenciaU19,ValenciaB,-,-
1020,569375,18/19,"Jan25,2019",RCLensU19,ValenciaU19,-,?
1021,834764,20/21,"Jul1,2020",ValenciaU18,ValenciaU19,-,-
1022,834764,19/20,"Jul1,2019",VillarrealYth.,ValenciaU18,-,?
1023,944124,21/22,"Jun30,2022",ValenciaB,Paracuellos,-,Endofloan
1024,944124,21/22,"Aug17,2021",Paracuellos,ValenciaB,-,loantransfer
1025,944124,20/21,"Jul1,2020",Williamsville,Paracuellos,-,freetransfer
1026,941869,21/22,"Jul1,2021",ValenciaU18,ValenciaU19,-,-
1027,941869,20/21,"Jul1,2020",ValenciaCFYou,ValenciaU18,-,-
1028,699771,20/21,"Jul1,2020",ValenciaU19,ValenciaB,-,-
1029,699771,19/20,"Jul1,2019",ValenciaU18,ValenciaU19,-,-
1030,699771,18/19,"Jul1,2018",ValenciaCFYou,ValenciaU18,-,-
1031,537382,21/22,"Jun30,2022",Valencia,Tottenham,€18.00m,Endofloan
1032,537382,21/22,"Jan31,2022",Tottenham,Valencia,€28.00m,Loanfee:€500k
1033,537382,21/22,"Jul26,2021",SevillaFC,Tottenham,€30.00m,€25.00m
1034,537382,20/21,"Jun30,2021",SDEibar,SevillaFC,€30.00m,Endofloan
1035,537382,20/21,"Oct5,2020",SevillaFC,SDEibar,€9.00m,loantransfer
1036,537382,19/20,"Jul20,2020",CDLeganés,SevillaFC,€9.00m,Endofloan
1037,537382,19/20,"Jan31,2020",SevillaFC,CDLeganés,€10.00m,loantransfer
1038,537382,18/19,"Jan1,2019",SevillaAtl.,SevillaFC,€300k,-
1039,537382,18/19,"Jul1,2018",SevillaFCU19,SevillaAtl.,-,-
1040,537382,17/18,"Jul1,2017",SevillaFCU16,SevillaFCU19,-,-
1041,537382,16/17,"Jul1,2016",AltairU16,SevillaFCU16,-,-
1042,537382,15/16,"Jul1,2015",SevillaFCYth.,AltairU16,-,-
1043,527350,21/22,"Jun30,2022",Alavés,Valencia,€3.00m,Endofloan
1044,527350,21/22,"Jan31,2022",Valencia,Alavés,€5.00m,loantransfer
1045,527350,19/20,"Jul1,2019",CádizCF,Valencia,€5.00m,€5.50m
1046,527350,18/19,"Jul1,2018",CádizCFB,CádizCF,-,-
1047,527350,15/16,"Jul1,2015",CádizU19,CádizCFB,-,-
1048,98322,19/20,"Jul1,2019",Villarreal,Valencia,€6.00m,€6.00m
1049,98322,18/19,"Jun30,2019",Valencia,Villarreal,€6.00m,Endofloan
1050,98322,18/19,"Aug14,2018",Villarreal,Valencia,€8.00m,loantransfer
1051,98322,16/17,"Jul1,2016",RealMadrid,Villarreal,€10.00m,€7.00m
1052,98322,15/16,"Jun30,2016",Valencia,RealMadrid,€10.00m,Endofloan
1053,98322,15/16,"Feb1,2016",RealMadrid,Valencia,€10.00m,loantransfer
1054,328914,21/22,"Jan18,2022",Valencia,Como,€1.20m,freetransfer
1055,328914,19/20,"Aug17,2020",RealZaragoza,Valencia,€450k,Endofloan
1056,328914,19/20,"Jul9,2019",Valencia,RealZaragoza,€500k,loantransfer
1057,328914,18/19,"Jun30,2019",Alavés,Valencia,€500k,Endofloan
1058,328914,18/19,"Jan31,2019",Valencia,Alavés,€250k,loantransfer
1059,328914,18/19,"Jan30,2019",ValenciaB,Valencia,€250k,-
1060,328914,17/18,"Jul1,2017",ValenciaU19,ValenciaB,-,-
1061,328914,16/17,"Jul24,2016",BarçaU19,ValenciaU19,-,freetransfer
1062,328914,15/16,"Jul1,2015",BarçaU18,BarçaU19,-,-
1063,173900,21/22,"Jun30,2022",Valencia,Leeds,€5.00m,Endofloan
1064,173900,21/22,"Aug31,2021",Leeds,Valencia,€10.00m,loantransfer
1065,173900,20/21,"Jul1,2020",Wolves,Leeds,€8.00m,€17.70m
1066,173900,19/20,"Jun30,2020",Leeds,Wolves,€8.00m,Endofloan
1067,173900,19/20,"Jul3,2019",Wolves,Leeds,€15.00m,loantransfer
1068,173900,16/17,"Jan30,2017",Benfica,Wolves,€3.00m,€15.00m
1069,173900,16/17,"Jan29,2017",Wolves,Benfica,€3.00m,Endofloan
1070,173900,16/17,"Jul29,2016",Benfica,Wolves,€3.00m,loantransfer
1071,173900,15/16,"Jun30,2016",Monaco,Benfica,€2.50m,Endofloan
1072,173900,15/16,"Jul10,2015",Benfica,Monaco,€1.50m,loantransfer
1073,173900,15/16,"Jul1,2015",BenficaB,Benfica,€1.50m,-
1074,263860,21/22,"Jan3,2022",Valencia,Alavés,€2.50m,freetransfer
1075,263860,20/21,"Aug20,2020",Getafe,Valencia,€4.80m,Endofloan
1076,263860,19/20,"Sep2,2019",Valencia,Getafe,€5.00m,loantransfer
1077,263860,19/20,"Jul1,2019",Levante,Valencia,€5.00m,freetransfer
1078,263860,15/16,"Jun30,2016",Albacete,Levante,€200k,Endofloan
1079,263860,15/16,"Aug31,2015",Levante,Albacete,€200k,loantransfer
1080,263860,15/16,"Jul1,2015",Atl.Levante,Levante,-,-
1081,707279,20/21,"Jul1,2020",ValenciaU19,ValenciaB,-,-
1082,707279,19/20,"Jul1,2019",ValenciaU18,ValenciaU19,-,-
1083,707279,18/19,"Jul1,2018",ValenciaCFYou,ValenciaU18,-,-
1084,225122,18/19,"Aug27,2018",ParisSG,Valencia,€40.00m,€40.00m
1085,225122,17/18,"Jun30,2018",Valencia,ParisSG,€40.00m,Endofloan
1086,225122,17/18,"Sep1,2017",ParisSG,Valencia,€17.00m,loantransfer
1087,225122,16/17,"Jan25,2017",Benfica,ParisSG,€9.00m,€30.00m
1088,396894,19/20,"Jul14,2019",CeltadeVigo,Valencia,€40.00m,€14.50m
1089,396894,17/18,"Jul1,2017",Defensor,CeltadeVigo,€1.10m,€4.30m
1090,396894,15/16,"Jul1,2015",DefensorU19,Defensor,-,-
1091,573775,21/22,"Jun30,2022",Valencia,Getafe,€10.00m,Endofloan
1092,573775,21/22,"Aug31,2021",Getafe,Valencia,€5.00m,loantransfer
1093,573775,20/21,"Jun30,2021",RMCastilla,Getafe,€5.00m,Endofloan
1094,573775,20/21,"Aug27,2020",Getafe,RMCastilla,€1.80m,loantransfer
1095,573775,20/21,"Aug1,2020",GetafeCFB,Getafe,€1.80m,-
1096,573775,17/18,"Jul1,2017",GetafeU19,GetafeCFB,-,-
1097,481084,21/22,"Aug25,2021",RealValladolid,Valencia,€3.50m,€8.50m
1098,481084,19/20,"Jun30,2020",CDMirandés,RealValladolid,€650k,Endofloan
1099,481084,19/20,"Aug30,2019",RealValladolid,CDMirandés,€400k,loantransfer
1100,481084,19/20,"Aug29,2019",ValladolidProm,RealValladolid,€400k,-
1101,481084,19/20,"Jul23,2019",Guaratinguetá,ValladolidProm,€400k,€500k
1102,481084,18/19,"May9,2019",UDLogroñés,Guaratinguetá,€400k,freetransfer
1103,481084,17/18,"Jul18,2017",LogroñésProm.,UDLogroñés,€100k,-
1104,481084,17/18,"Jul17,2017",CeltaVigoB,LogroñésProm.,€100k,freetransfer
1105,481084,16/17,"Jun30,2017",UDLogroñésB,CeltaVigoB,€100k,Endofloan
1106,481084,16/17,"Aug1,2016",CeltaVigoB,UDLogroñésB,-,loantransfer
1107,481084,15/16,"Jun30,2016",Órdenes,CeltaVigoB,-,Endofloan
1108,481084,15/16,"Aug1,2015",CeltaVigoB,Órdenes,-,loantransfer
1109,85383,21/22,"Aug30,2021",Valencia,CádizCF,€1.50m,?
1110,85383,20/21,"Jun30,2021",CádizCF,Valencia,€1.50m,Endofloan
1111,85383,20/21,"Jan31,2021",Valencia,CádizCF,€1.50m,loantransfer
1112,85383,18/19,"Jan31,2019",Alavés,Valencia,€3.00m,€5.00m
1113,85383,17/18,"Jul6,2017",ManCity,Alavés,€500k,€2.00m
1114,85383,16/17,"Jun30,2017",Alavés,ManCity,€500k,Endofloan
1115,85383,16/17,"Jul14,2016",ManCity,Alavés,€400k,loantransfer
1116,85383,15/16,"Jun30,2016",Girona,ManCity,€400k,Endofloan
1117,85383,15/16,"Aug29,2015",ManCity,Girona,€500k,loantransfer
1118,85383,15/16,"Aug28,2015",Ponferradina,ManCity,€500k,€550k
1119,617081,21/22,"Jul2,2021",BarçaU19,ValenciaB,-,freetransfer
1120,617081,20/21,"Jul1,2020",BarçaU18,BarçaU19,-,-
1121,617081,18/19,"Jul26,2018",RealMadridU17,BarçaU18,-,?
1122,617081,17/18,"Jul17,2017",SportingYth.,RealMadridU17,-,?
1123,941867,21/22,"Jul1,2021",ValenciaU18,ValenciaU19,-,-
1124,941867,20/21,"Jul1,2020",ValenciaCFYou,ValenciaU18,-,-
1125,941867,18/19,"Jul1,2018",GranadaYth.,ValenciaCFYou,-,freetransfer
1126,234811,21/22,"Jul1,2021",GranadaCF,RealBetis,€12.00m,freetransfer
1127,234811,16/17,"Jan27,2017",Nacional,GranadaCF,€1.00m,€1.00m
1128,101118,18/19,"Jul1,2018",Everton,RealBetis,€3.50m,freetransfer
1129,40423,20/21,"Aug30,2020",ManCity,RealBetis,€1.20m,freetransfer
1130,40423,16/17,"Aug25,2016",Barcelona,ManCity,€15.00m,€18.00m
1131,566666,18/19,"Jul1,2018",BetisU19,BetisDeportivo,-,-
1132,566666,17/18,"Jul1,2017",Unknown,BetisU19,-,freetransfer
1133,401624,20/21,"Jun30,2021",RealOviedo,RealBetis,€1.20m,Endofloan
1134,401624,20/21,"Sep3,2020",RealBetis,RealOviedo,€800k,loantransfer
1135,401624,20/21,"Jul21,2020",BetisDeportivo,RealBetis,€800k,-
1136,401624,18/19,"Jul6,2018",RCDEspanyolB,BetisDeportivo,€300k,freetransfer
1137,401624,17/18,"Jun30,2018",UECornellà,RCDEspanyolB,€300k,Endofloan
1138,401624,17/18,"Jul3,2017",RCDEspanyolB,UECornellà,€150k,loantransfer
1139,401624,16/17,"Jun30,2017",UECornellà,RCDEspanyolB,€150k,Endofloan
1140,401624,16/17,"Jul2,2016",RCDEspanyolB,UECornellà,-,loantransfer
1141,401624,16/17,"Jul1,2016",EspanyolU19,RCDEspanyolB,-,-
1142,401624,15/16,"Jul1,2015",CornellàU19,EspanyolU19,-,?
1143,99922,17/18,"Jan30,2018",Bor.Dortmund,RealBetis,€15.00m,€10.50m
1144,99922,16/17,"Jul1,2016",Barcelona,Bor.Dortmund,€8.00m,€8.00m
1145,113133,21/22,"Aug19,2021",Fiorentina,RealBetis,€7.50m,€3.25m
1146,113133,18/19,"Jul1,2018",RealBetis,Fiorentina,€13.00m,€9.75m
1147,113133,17/18,"Jun30,2018",Fiorentina,RealBetis,€13.00m,Endofloan
1148,113133,17/18,"Aug18,2017",RealBetis,Fiorentina,€6.00m,Loanfee:€500k
